Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","60","El Salvador","5922","Export Value","15","Wheat","2018","2018","1000 US$","425","","Official data"
"TP","Crops and livestock products","61","Equatorial Guinea","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","61","Equatorial Guinea","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","61","Equatorial Guinea","5610","Import Quantity","56","Maize","2018","2018","tonnes","29","R","Estimated data using trading partners database"
"TP","Crops and livestock products","61","Equatorial Guinea","5622","Import Value","56","Maize","2018","2018","1000 US$","32","R","Estimated data using trading partners database"
"TP","Crops and livestock products","61","Equatorial Guinea","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","61","Equatorial Guinea","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","61","Equatorial Guinea","5610","Import Quantity","15","Wheat","2018","2018","tonnes","10","R","Estimated data using trading partners database"
"TP","Crops and livestock products","61","Equatorial Guinea","5622","Import Value","15","Wheat","2018","2018","1000 US$","5","R","Estimated data using trading partners database"
"TP","Crops and livestock products","178","Eritrea","5610","Import Quantity","56","Maize","2018","2018","tonnes","50","R","Estimated data using trading partners database"
"TP","Crops and livestock products","178","Eritrea","5622","Import Value","56","Maize","2018","2018","1000 US$","71","R","Estimated data using trading partners database"
"TP","Crops and livestock products","178","Eritrea","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","178","Eritrea","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","178","Eritrea","5610","Import Quantity","15","Wheat","2018","2018","tonnes","27973","*","Unofficial figure"
"TP","Crops and livestock products","178","Eritrea","5622","Import Value","15","Wheat","2018","2018","1000 US$","6549","*","Unofficial figure"
"TP","Crops and livestock products","63","Estonia","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","3798","","Official data"
"TP","Crops and livestock products","63","Estonia","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","1679","","Official data"
"TP","Crops and livestock products","63","Estonia","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","2904","","Official data"
"TP","Crops and livestock products","63","Estonia","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","971","","Official data"
"TP","Crops and livestock products","63","Estonia","5610","Import Quantity","56","Maize","2018","2018","tonnes","30207","","Official data"
"TP","Crops and livestock products","63","Estonia","5622","Import Value","56","Maize","2018","2018","1000 US$","6635","","Official data"
"TP","Crops and livestock products","63","Estonia","5910","Export Quantity","56","Maize","2018","2018","tonnes","625","","Official data"
"TP","Crops and livestock products","63","Estonia","5922","Export Value","56","Maize","2018","2018","1000 US$","211","","Official data"
"TP","Crops and livestock products","63","Estonia","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","100","","Official data"
"TP","Crops and livestock products","63","Estonia","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","86","","Official data"
"TP","Crops and livestock products","63","Estonia","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","63","Estonia","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","63","Estonia","5610","Import Quantity","71","Rye","2018","2018","tonnes","12256","","Official data"
"TP","Crops and livestock products","63","Estonia","5622","Import Value","71","Rye","2018","2018","1000 US$","2872","","Official data"
"TP","Crops and livestock products","63","Estonia","5910","Export Quantity","71","Rye","2018","2018","tonnes","7905","","Official data"
"TP","Crops and livestock products","63","Estonia","5922","Export Value","71","Rye","2018","2018","1000 US$","2205","","Official data"
"TP","Crops and livestock products","63","Estonia","5610","Import Quantity","15","Wheat","2018","2018","tonnes","19271","","Official data"
"TP","Crops and livestock products","63","Estonia","5622","Import Value","15","Wheat","2018","2018","1000 US$","4861","","Official data"
"TP","Crops and livestock products","63","Estonia","5910","Export Quantity","15","Wheat","2018","2018","tonnes","197564","","Official data"
"TP","Crops and livestock products","63","Estonia","5922","Export Value","15","Wheat","2018","2018","1000 US$","48193","","Official data"
"TP","Crops and livestock products","209","Eswatini","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","3","","Official data"
"TP","Crops and livestock products","209","Eswatini","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","5","","Official data"
"TP","Crops and livestock products","209","Eswatini","5610","Import Quantity","56","Maize","2018","2018","tonnes","117832","","Official data"
"TP","Crops and livestock products","209","Eswatini","5622","Import Value","56","Maize","2018","2018","1000 US$","22854","","Official data"
"TP","Crops and livestock products","209","Eswatini","5910","Export Quantity","56","Maize","2018","2018","tonnes","424","","Official data"
"TP","Crops and livestock products","209","Eswatini","5922","Export Value","56","Maize","2018","2018","1000 US$","296","","Official data"
"TP","Crops and livestock products","209","Eswatini","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","502","","Official data"
"TP","Crops and livestock products","209","Eswatini","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","420","","Official data"
"TP","Crops and livestock products","209","Eswatini","5610","Import Quantity","71","Rye","2018","2018","tonnes","7","","Official data"
"TP","Crops and livestock products","209","Eswatini","5622","Import Value","71","Rye","2018","2018","1000 US$","11","","Official data"
"TP","Crops and livestock products","209","Eswatini","5610","Import Quantity","15","Wheat","2018","2018","tonnes","47730","","Official data"
"TP","Crops and livestock products","209","Eswatini","5622","Import Value","15","Wheat","2018","2018","1000 US$","14170","","Official data"
"TP","Crops and livestock products","238","Ethiopia","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","10","R","Estimated data using trading partners database"
"TP","Crops and livestock products","238","Ethiopia","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","238","Ethiopia","5610","Import Quantity","56","Maize","2018","2018","tonnes","4769","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5622","Import Value","56","Maize","2018","2018","1000 US$","5321","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5910","Export Quantity","56","Maize","2018","2018","tonnes","1030","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5922","Export Value","56","Maize","2018","2018","1000 US$","294","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","3000","F","FAO estimate"
"TP","Crops and livestock products","238","Ethiopia","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","1300","F","FAO estimate"
"TP","Crops and livestock products","238","Ethiopia","5910","Export Quantity","71","Rye","2018","2018","tonnes","3642","R","Estimated data using trading partners database"
"TP","Crops and livestock products","238","Ethiopia","5922","Export Value","71","Rye","2018","2018","1000 US$","693","R","Estimated data using trading partners database"
"TP","Crops and livestock products","238","Ethiopia","5610","Import Quantity","15","Wheat","2018","2018","tonnes","807445","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5622","Import Value","15","Wheat","2018","2018","1000 US$","185734","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5910","Export Quantity","15","Wheat","2018","2018","tonnes","40","*","Unofficial figure"
"TP","Crops and livestock products","238","Ethiopia","5922","Export Value","15","Wheat","2018","2018","1000 US$","3","*","Unofficial figure"
"TP","Crops and livestock products","65","Falkland Islands (Malvinas)","5610","Import Quantity","56","Maize","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","65","Falkland Islands (Malvinas)","5622","Import Value","56","Maize","2018","2018","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","65","Falkland Islands (Malvinas)","5610","Import Quantity","15","Wheat","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","65","Falkland Islands (Malvinas)","5622","Import Value","15","Wheat","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","64","Faroe Islands","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","64","Faroe Islands","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","64","Faroe Islands","5610","Import Quantity","56","Maize","2018","2018","tonnes","6","*","Unofficial figure"
"TP","Crops and livestock products","64","Faroe Islands","5622","Import Value","56","Maize","2018","2018","1000 US$","15","*","Unofficial figure"
"TP","Crops and livestock products","64","Faroe Islands","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","64","Faroe Islands","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","7","R","Estimated data using trading partners database"
